4.5,150,-112.0722661,33.45878245,0,2,1,0,0,8,40,19,0,14,32,37,0,10,28,34,0,14,56,58,0,26,80,55,0,14,15,0,35,0,0,1
3.5,43,-115.146372,36.124423,0,6,5,4,0,1,6,1,0,2,3,3,0,1,6,4,0,0,9,2,1,0,11,7,0,3,11,3,9,0,0,-1
2.5,15,-115.0260778,36.2796304,0,2,0,0,2,2,3,3,1,8,3,1,2,3,8,0,1,5,2,3,1,12,2,2,1,2,3,1,2,0,0,-1
2.5,3,-111.8420894,33.27544325,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,-1
3,62,-115.1357269,36.1182191,0,22,37,19,0,9,23,24,0,9,15,15,0,7,31,16,0,20,39,21,0,33,41,21,1,21,44,28,51,1,1,1
2.5,4,-112.1109547,33.4804951,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,2,0,0,-1
3.5,3,-111.982245,33.640048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,28,-111.7867204,33.3924845,0,2,21,10,0,7,14,4,0,3,28,11,1,0,21,14,0,14,25,4,0,12,19,10,0,0,0,0,8,0,0,-1
4,69,-111.7561273,33.3672556,0,0,2,6,0,1,3,11,0,2,2,4,0,0,9,5,0,2,10,25,0,2,5,10,0,0,3,4,19,0,0,1
4,469,-111.8425293,33.3032341,3,35,110,104,2,19,104,76,0,18,133,129,0,26,138,186,0,31,228,279,11,42,380,341,9,67,181,68,290,0,0,1
1.5,8,-111.9085901,33.406625,0,0,3,0,0,0,2,2,0,1,3,2,0,1,2,0,0,1,0,2,0,3,3,0,0,3,2,1,1,0,0,-1
2.5,7,-115.13762,36.13926104,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-1
4.5,17,-111.915305,33.421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3.5,58,-111.9267367,33.5824041,0,1,9,6,0,1,3,5,0,0,3,3,0,0,3,12,0,0,6,17,1,8,3,4,2,0,11,9,12,0,0,1
3,26,-111.601613,33.3796017,0,1,9,5,1,2,8,9,0,1,8,7,0,1,10,12,0,3,13,15,0,3,15,14,0,7,28,12,29,0,0,1
4,70,-111.986166,33.510484,0,6,14,20,0,0,8,16,0,3,12,38,0,3,19,16,0,0,14,13,0,3,18,15,0,3,18,12,10,0,0,1
3,45,-111.9018674,33.4341095,0,10,48,19,0,8,25,4,0,29,28,8,0,20,36,22,0,23,39,26,0,27,26,14,0,24,22,5,35,0,0,1
4,54,-112.116641,33.574046,0,23,12,0,0,24,4,0,0,17,5,0,0,16,10,1,0,22,8,0,1,44,2,2,0,66,11,3,24,1,1,1
2.5,4,-115.1019144,36.0405455,0,0,3,2,0,1,3,0,0,0,1,0,0,1,1,0,0,0,1,6,0,0,1,3,0,0,2,1,3,0,0,-1
4,9,-3.2094041,55.9268493,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,4,0,0,1,3,0,0,0,0,-1
3.5,40,-115.224994,36.159529,0,0,10,0,0,2,5,5,0,2,7,3,0,3,15,3,0,4,11,4,0,0,12,7,0,2,13,1,18,0,0,1
4,7,-115.223622,36.188807,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,3,0,0,-1
4,58,-111.8912399,33.3786447,0,2,2,4,0,2,3,8,0,0,1,9,1,4,7,4,0,1,2,29,4,7,5,17,0,3,3,2,17,0,0,-1
2,9,-115.2335289,36.1591886,0,4,9,3,0,11,3,3,0,3,5,2,0,7,4,4,0,6,0,0,0,2,4,1,0,1,4,0,6,0,0,-1
3.5,6,-3.179831,55.9393512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,3,-111.98828,33.479938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1
3.5,109,-111.9650603,33.6758658,0,2,15,6,0,3,12,10,0,6,18,19,0,0,12,20,0,10,43,35,1,1,25,41,1,8,17,9,34,0,0,-1
3,7,-114.9803792,36.04116988,0,0,1,0,0,1,5,2,0,0,1,0,0,1,6,0,0,0,5,0,0,0,6,1,0,0,1,0,2,0,0,-1
4,172,-115.1193237,36.01107788,1,2,42,28,0,5,46,46,0,5,59,37,0,10,53,28,0,4,55,63,0,14,93,62,0,14,58,43,106,1,1,1
3.5,8,-111.862189,33.305579,0,7,7,0,0,4,4,1,0,2,5,3,0,3,5,1,0,6,7,3,0,2,9,1,0,4,2,1,2,0,0,-1
3.5,129,-112.0400119,33.50577445,0,27,18,10,0,15,22,12,0,18,16,8,0,27,20,20,0,31,35,25,0,122,43,11,1,154,59,10,47,0,0,1
3,25,-115.2760775,36.1439269,0,0,5,1,0,0,4,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,5,0,1,0,0,1
3,28,-115.0638089,36.1674569,1,0,1,2,0,0,2,3,0,2,4,2,0,0,4,4,0,1,2,3,0,1,6,2,0,1,9,2,9,0,0,1
3.5,4,-112.06625,33.445956,0,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,11,8,0,1,1,0,3,0,0,-1
4,27,-89.45202,43.038073,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,3,0,0,1
2.5,192,-115.156483,36.142229,6,5,6,7,5,5,4,8,2,2,14,8,5,5,10,7,3,4,10,23,7,6,18,18,15,7,16,11,37,0,0,-1
4,26,-111.8425801,33.4154777,0,2,2,1,0,0,2,1,0,2,4,0,0,1,2,1,0,1,6,2,0,1,10,2,0,3,8,1,9,0,0,1
4,91,-115.3075865,36.1145538,1,0,12,16,0,1,14,25,0,1,28,44,1,1,11,9,0,1,23,41,0,3,28,30,1,0,10,26,40,1,2,1
3.5,3,-115.2428468,36.0767759,0,4,6,0,0,1,0,2,0,2,4,0,0,1,3,0,0,2,5,0,0,1,1,0,0,2,4,0,3,0,0,-1
3.5,170,-111.978279,33.331773,0,8,17,10,0,9,12,9,0,4,22,21,0,8,14,12,0,8,27,29,0,2,27,30,0,0,2,0,43,1,1,1
4,37,-111.9330396,33.4956673,0,0,0,4,0,0,1,10,0,1,0,23,2,0,2,14,0,0,4,55,5,0,7,64,8,0,2,17,10,0,0,1
4,13,-111.9156915,33.548745,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,2,0,0,0,3,0,0,3,3,0,4,3,2,5,0,0,-1
4.5,5,-111.83936,33.41524,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,1,1,2,0,0,-1
3.5,494,-115.1525895,36.10829438,64,50,37,44,36,45,28,34,27,46,16,34,25,27,32,49,43,39,48,75,72,75,88,100,100,71,69,75,171,0,0,1
2.5,24,-115.2431498,36.0895338,0,1,3,2,0,0,1,4,0,1,0,4,0,0,1,1,0,0,3,2,1,0,4,3,0,1,1,4,4,0,0,1
4,42,-115.1211777,36.07102585,1,3,17,2,0,0,3,3,0,0,2,0,0,0,8,1,0,2,6,7,0,0,10,2,0,0,3,0,17,0,0,1
4.5,24,-3.2047281,55.9515248,0,0,1,0,0,1,1,0,0,1,1,0,0,2,0,0,1,1,1,0,0,2,1,0,0,1,0,0,1,0,0,-1
3.5,55,-115.272706,36.14466602,1,0,15,29,1,0,17,13,0,0,7,20,0,3,20,24,0,2,15,27,2,2,24,30,0,2,21,23,22,0,0,1
3.5,5,-3.2862754,55.9027316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3.5,41,-111.9244742,33.6255675,0,0,2,4,0,2,2,1,0,0,0,1,0,0,7,3,0,0,0,8,0,0,1,5,0,0,2,1,11,0,0,-1
1.5,6,-111.714564,33.5740849,0,0,0,0,0,1,2,1,0,6,0,0,0,0,1,0,0,0,1,1,0,1,3,1,0,4,1,0,0,0,0,-1
4,14,-112.108625,33.511905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3.5,34,-89.511825,43.0956649,0,3,6,0,0,0,4,0,0,2,2,2,0,3,4,1,0,5,7,1,0,2,8,3,0,0,0,0,4,0,0,-1
3,19,-115.1127464,36.0056462,0,2,12,1,0,0,7,1,0,0,11,2,0,2,13,0,0,4,8,4,0,1,3,0,0,0,5,1,19,0,0,-1
3.5,33,-111.7439036,33.30865362,0,9,18,6,0,11,20,5,0,16,14,5,0,19,13,5,0,12,15,7,0,16,20,13,0,12,20,3,24,0,0,-1
3,89,-115.1186098,36.01621449,0,4,20,11,0,5,9,22,0,0,14,20,0,2,12,30,0,3,24,32,1,0,26,42,0,1,20,16,25,2,2,-1
3.5,161,-115.2987479,36.1158067,0,8,62,32,0,5,62,38,0,4,59,44,0,4,65,38,0,4,66,57,0,7,84,39,0,8,65,43,83,0,0,1
3,54,-115.171338,36.121239,0,1,8,1,0,1,5,3,0,1,5,0,0,0,6,5,0,2,13,3,1,3,12,10,0,2,10,4,13,0,0,-1
5,4,-112.083836,33.683216,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,-1
3.5,4,-112.134813,33.537836,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,5,0,0,-1
2.5,9,-115.2498459,36.2404081,0,2,2,4,0,2,9,1,0,2,6,2,0,2,9,1,0,2,2,1,0,0,3,1,0,0,4,2,3,0,0,-1
4.5,75,-112.1825527,33.5414182,0,7,4,0,0,5,9,0,0,2,6,0,0,7,8,0,0,10,18,5,0,6,13,2,0,0,1,0,16,0,0,1
3,55,-89.45302248,43.07333163,0,7,6,1,0,3,9,2,0,4,4,1,0,1,8,1,0,3,6,4,0,5,12,3,0,3,3,0,12,0,0,1
4.5,14,-3.1965355,55.9536945,1,0,0,0,0,1,10,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,-1
2.5,17,-115.2083966,36.117527,0,5,22,5,0,7,14,5,0,4,18,6,0,7,13,2,0,3,10,10,0,0,13,9,0,0,7,7,11,0,0,-1
3.5,10,-115.0647517,36.2402412,0,2,1,1,0,0,1,0,0,0,0,3,0,0,2,1,0,1,2,2,0,0,1,1,1,0,2,3,2,0,0,1
4,87,-111.858062,33.233312,0,2,12,6,0,1,3,4,1,1,5,7,0,2,8,8,0,10,14,8,0,3,31,9,0,3,15,5,32,1,1,1
4,8,-111.74577,33.29782,0,3,9,10,0,0,5,1,0,1,12,7,0,1,7,7,0,2,11,8,0,3,13,8,0,1,11,4,3,0,0,-1
3.5,3,-111.919279,33.826909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,-1
4.5,11,-111.7386595,33.3371513,0,5,4,3,1,1,3,8,0,2,10,1,0,1,6,4,0,1,3,7,0,3,15,3,1,4,5,4,8,0,0,-1
4,70,-111.8899172,33.56907993,0,0,6,1,0,0,6,3,0,0,3,5,0,4,5,4,0,4,4,5,0,2,9,4,0,0,5,10,4,0,0,1
3.5,5,-111.977841,33.320391,0,5,5,1,0,6,5,1,0,1,4,1,0,2,3,0,1,2,2,1,0,1,2,0,0,1,5,0,5,0,0,-1
4.5,100,-115.0796624,36.1670736,0,3,28,7,0,5,22,8,0,4,18,11,1,9,33,10,0,5,21,6,0,6,28,9,0,5,22,13,74,3,3,1
2.5,10,-112.339598,33.48014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,3,-3.2023596,55.9417592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,4,-115.175557,36.098909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,-1
4.5,40,-111.846555,33.334536,0,0,0,0,0,2,1,0,0,0,1,2,0,2,2,0,1,0,5,4,0,0,4,3,0,0,2,0,6,0,0,1
3.5,26,-111.9264329,33.4497753,0,0,0,2,0,2,0,7,0,1,0,3,0,0,0,2,0,1,4,4,0,1,0,8,0,0,3,6,10,0,0,1
4.5,9,-115.2443777,36.04433418,0,1,1,3,0,0,1,0,0,0,2,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,1,0,3,0,0,-1
3.5,215,-115.173703,36.107291,1,7,24,33,2,8,19,30,2,2,15,27,4,1,24,27,2,3,26,50,7,8,50,48,10,14,52,39,53,2,2,1
2.5,4,-112.1394808,33.7127668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1
3.5,27,-111.5985729,33.3814663,0,0,2,1,0,0,2,4,0,0,2,1,0,2,1,1,0,1,2,2,0,2,0,4,0,0,4,4,2,0,0,1
3.5,50,-89.365742,43.081941,0,5,2,0,0,3,4,0,0,2,2,0,0,6,1,3,0,0,3,4,0,2,8,4,0,2,4,3,7,0,0,-1
3.5,157,-111.9258174,33.4977334,0,65,26,0,0,57,27,0,1,73,33,0,0,82,32,1,1,70,50,1,0,195,92,1,1,172,66,0,32,0,0,-1
3,6,-112.031334,33.640102,0,0,2,2,1,0,1,6,0,1,2,0,0,1,0,3,0,1,3,1,0,4,4,2,0,2,2,1,6,0,0,-1
3.5,31,-115.136389,36.175,0,0,1,4,0,0,0,0,0,1,0,7,0,1,3,2,0,0,1,5,1,1,3,6,1,0,6,0,9,0,0,-1
2.5,4,-115.2676367,36.2709598,0,0,0,3,0,0,3,0,1,0,3,0,0,0,1,2,0,0,3,0,0,1,1,1,0,0,3,2,3,0,0,-1
3.5,4,-115.11897,35.99463,0,0,2,1,0,0,5,1,0,0,0,1,0,0,1,1,0,0,22,0,0,0,0,1,0,0,1,1,0,0,0,-1
4,16,-115.136389,36.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,2,5,0,0,1,0,3,0,0,-1
3,10,-112.0661523,33.6077075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4.5,37,-112.122882,33.667746,0,23,24,8,0,22,27,7,1,22,20,12,0,26,36,11,3,26,31,15,1,21,35,8,0,0,2,1,52,0,0,-1
2.5,18,-89.26626902,43.17067067,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,4,0,0,1,1,0,1,0,0,1
4.5,3,-115.147904,36.114988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2.5,18,-111.826084,33.434384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,0,0,2,2,0,0,1,0,2,0,0,-1
4,206,-115.117026,36.0203391,0,17,100,106,1,13,64,103,2,13,84,107,0,5,78,128,2,20,107,120,1,12,114,130,0,13,112,124,87,0,0,1
3.5,10,-112.066185,33.79963684,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,5,1,2,0,2,1,2,6,0,0,1
3.5,67,-115.1513428,36.1527856,6,0,7,5,5,3,15,6,2,4,5,13,2,2,7,4,5,1,11,10,11,0,5,7,11,0,5,10,23,0,0,1
4.5,14,-80.52570283,43.4760346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,1,1,1,1,3,1,1,0,0,-1
4,9,-115.1724261,36.1011972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,-1
4,118,-111.9258636,33.5289271,1,2,0,1,0,19,32,34,0,14,28,47,0,15,24,54,1,6,23,39,4,2,17,31,0,12,53,27,30,0,0,1
4,166,-111.9660359,33.6834408,0,4,14,21,1,0,10,23,0,0,10,14,0,1,14,18,0,1,17,28,0,1,14,48,0,2,20,23,29,0,0,-1
4,126,-115.096899,36.005417,0,5,12,30,0,3,21,34,1,3,9,29,0,2,12,44,1,2,15,63,0,2,17,53,1,1,11,30,48,1,1,1
4.5,9,-3.211985,55.949436,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1
4,37,-115.1020752,36.1155385,1,8,27,5,0,12,19,2,0,5,20,3,0,9,16,9,0,5,18,4,0,0,12,4,0,2,7,3,15,0,0,1
3.5,20,-89.533761,42.988054,1,7,5,0,0,11,2,0,0,9,3,0,0,6,0,0,0,19,1,0,1,9,2,0,1,6,1,0,8,0,0,-1
4,93,-111.909978,33.3478761,0,3,30,20,0,9,22,24,0,3,25,72,0,8,72,99,1,13,94,71,2,6,53,55,0,16,47,18,65,0,0,1
3,7,-112.390488,33.639353,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-1
2.5,18,-111.6395444,33.25431367,0,0,0,0,0,1,2,0,0,0,1,4,0,0,1,0,0,0,1,1,0,0,2,2,0,1,0,0,1,0,0,-1
4,65,-112.3408511,33.4823893,0,2,3,6,0,0,7,4,0,2,8,4,0,0,11,2,0,1,9,8,0,0,6,6,0,0,7,7,13,0,0,1
3.5,43,-115.154932,36.238361,0,2,10,3,0,1,12,4,0,3,10,5,0,3,3,8,0,2,12,7,0,4,10,3,0,0,10,7,11,0,0,1
3.5,6,-3.2101096,55.9515404,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,8,-80.53811643,43.47218917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1
4,12,-3.1913668,55.9466643,2,0,0,0,2,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,-1
4,18,-111.63408,33.24463,0,0,5,1,0,1,3,2,0,0,2,0,0,1,6,1,0,1,3,1,0,2,1,1,0,1,5,0,2,0,0,-1
3.5,152,-115.2668393,36.2713297,0,5,19,30,0,2,16,17,0,7,29,21,0,3,35,20,0,3,32,48,0,6,38,36,0,47,63,24,63,0,0,1
4,72,-115.1468916,36.2389527,0,5,28,26,0,3,21,12,0,4,23,12,0,5,25,13,0,7,30,19,0,3,29,11,0,6,18,19,39,0,0,1
3,3,-112.0983934,33.4364256,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,29,-3.1836002,55.9414398,1,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,2,1,0,0,4,3,0,0,3,0,0,-1
1.5,23,-115.1502912,36.0847518,0,5,6,2,0,0,3,1,0,1,8,1,0,2,3,0,0,1,3,2,0,2,3,0,0,11,10,5,11,0,0,-1
4.5,52,-111.8213021,33.34944385,0,5,16,10,0,12,11,4,0,6,33,16,0,10,13,7,0,11,23,6,0,3,22,2,0,2,12,1,23,0,0,1
3.5,8,-115.3132027,36.1002396,0,0,0,1,0,0,1,2,0,0,4,1,0,0,0,0,0,2,2,2,0,0,1,0,0,1,0,0,2,0,0,-1
3,35,-89.4083588,43.0677549,0,0,3,1,1,1,4,0,0,1,3,0,0,3,1,0,0,1,1,9,0,2,5,6,0,3,3,1,2,0,0,1
4,10,-3.2078899,55.9506471,0,2,1,0,0,1,1,0,0,1,0,0,1,3,3,0,0,6,2,0,1,3,2,0,0,1,0,0,1,0,0,-1
4,4,-115.1459885,36.12511938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,-1
4.5,128,-111.8905049,33.3202869,0,5,16,8,0,6,19,9,0,8,19,9,0,11,18,5,0,13,15,23,0,6,29,19,0,7,16,11,30,1,1,1
3.5,59,-115.3023396,36.2067953,0,3,6,2,0,0,9,7,0,1,12,8,0,1,4,5,0,1,8,8,0,0,14,6,0,1,9,6,14,0,0,1
3,6,-112.029273,33.654662,0,1,6,1,0,0,1,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,-1
3.5,16,-111.9837428,33.3197271,0,0,3,5,0,1,4,3,0,0,6,2,0,1,6,3,0,0,6,8,0,1,5,4,0,0,7,3,10,0,0,-1
3.5,80,-111.8917853,33.6234853,0,8,23,0,0,11,17,5,0,9,19,9,0,10,21,5,0,13,21,6,0,9,28,5,0,9,16,6,38,5,9,1
4,5,-3.2135381,55.9476225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3.5,182,-115.0867993,36.0190655,2,27,46,28,1,28,35,30,0,24,22,21,1,31,33,27,0,19,34,31,0,40,49,19,0,40,63,41,95,0,0,1
4,6,-89.21160889,43.18318939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4.5,47,-112.0131333,33.5854147,0,4,14,10,0,1,5,2,0,3,7,7,1,1,10,5,0,0,9,10,0,1,14,5,0,1,10,3,24,0,0,1
4,24,-3.1848595,55.9504921,0,2,0,0,0,3,2,0,1,0,2,0,0,3,1,0,0,2,2,0,1,4,2,0,0,3,2,0,1,0,0,-1
3.5,17,-115.1012241,36.01807399,0,1,0,0,0,1,5,1,0,1,1,0,0,1,4,1,0,1,2,1,1,4,9,1,0,1,8,0,6,0,0,1
3,103,-115.0848999,36.02250092,0,5,25,41,0,0,31,42,0,2,32,37,0,7,35,44,0,2,40,52,0,6,53,51,1,4,36,34,62,1,1,1
3.5,49,-112.1857166,33.5832072,0,3,8,5,0,2,8,7,0,2,13,7,0,2,5,7,0,5,11,10,0,3,16,5,0,1,15,7,11,0,0,-1
4,5,-3.2118771,55.9496502,4,5,0,0,4,2,2,0,2,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
2.5,8,-112.148602,33.8705209,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,1,2,0,2,0,0,-1
4.5,14,-111.8728098,33.61663816,0,0,6,0,0,4,3,0,0,4,8,0,0,4,4,0,0,3,2,0,0,0,0,0,0,1,0,0,6,0,0,1
3,9,-115.2444959,36.1648301,0,0,0,5,1,0,3,7,0,0,1,2,1,0,3,7,0,0,6,5,2,0,3,2,2,0,2,4,7,0,0,-1
3,6,-112.0106146,33.3781837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4.5,6,-112.1170476,33.6657791,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-1
2.5,3,-111.841006,33.318451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
3.5,7,-111.9844446,33.50131704,0,0,3,9,0,0,3,3,0,0,1,5,0,0,1,8,0,0,5,8,0,0,4,25,0,0,1,8,2,0,0,-1
3,4,-112.1695859,33.4653002,0,1,1,0,0,2,0,0,0,1,1,0,1,1,2,0,0,3,2,0,0,1,0,0,3,1,3,0,2,0,0,-1
3.5,9,-89.264242,43.1868658,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,-1
4.5,19,-112.096976,33.538144,0,2,3,2,0,2,5,0,0,1,4,2,0,0,5,1,0,0,4,2,0,0,2,2,0,0,5,1,12,0,0,-1
3,3,-115.2627634,36.1432711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,12,-115.0468624,36.06328358,0,2,6,1,0,1,4,2,0,1,7,0,0,0,4,1,0,2,5,1,0,0,5,0,0,0,7,0,7,0,0,1
4,292,-111.9302912,33.6242026,0,0,21,37,0,2,14,48,0,0,27,64,0,4,11,63,1,2,27,106,0,1,29,134,1,2,21,50,41,2,2,-1
4.5,379,-115.2982993,36.1470835,1,14,140,83,0,10,104,53,0,21,122,62,2,14,131,70,3,16,137,75,1,20,188,97,1,19,167,2,163,1,1,1
3.5,17,-111.9820214,33.3480616,0,0,5,2,0,0,1,1,1,0,2,3,0,0,2,7,0,0,3,25,0,1,10,32,0,0,3,1,6,0,0,-1
3,53,-112.2365007,33.64731026,0,20,3,0,0,11,4,0,0,22,3,0,0,18,3,0,0,18,3,0,0,64,14,0,0,69,14,0,23,0,0,1
2.5,6,-111.8572231,33.2611744,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,-1
5,12,-111.9293764,33.6228883,0,0,0,1,0,0,0,0,0,0,7,3,0,0,1,1,0,0,1,2,0,2,7,0,0,0,1,0,3,1,1,-1
4,21,-3.1779981,55.9777668,0,2,4,0,0,0,1,0,0,1,4,0,0,0,4,0,0,4,14,0,1,3,19,0,1,7,4,0,5,0,0,-1
3.5,23,-112.1328669,33.6102307,0,0,4,1,0,0,2,0,0,0,2,1,0,1,1,4,0,1,1,2,1,0,2,1,0,1,6,2,6,0,0,1
4,5,-112.238444,33.681054,0,0,1,0,0,0,2,0,0,1,0,2,0,1,0,0,0,1,0,1,0,2,3,0,0,0,1,0,6,0,0,-1
2,5,-115.1019211,36.08590317,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1
3,146,-115.171528,36.11757443,0,0,13,34,2,1,1,17,0,1,12,18,1,3,11,38,2,3,12,31,3,2,22,40,7,2,23,18,37,0,0,1
4,16,-115.2249786,36.1282179,0,4,1,3,2,8,1,4,0,8,1,2,3,7,2,4,1,3,2,2,2,1,3,8,0,4,3,3,7,0,0,-1
4,223,-115.1696112,36.1214517,0,2,18,19,0,1,19,23,1,1,17,22,0,1,17,25,1,1,23,31,1,1,22,48,1,5,21,29,27,0,0,1
3,68,-115.1711298,36.128561,1,2,3,4,0,1,4,3,1,3,3,6,1,2,5,4,1,2,7,10,0,4,9,10,1,5,19,3,12,0,0,1
3.5,58,-111.755567,33.36379021,0,3,4,4,0,0,10,4,0,1,5,3,0,2,5,4,1,2,6,9,0,4,11,23,0,4,12,5,24,0,0,1
4,21,-111.8417028,33.29994795,0,3,5,1,0,2,10,1,0,4,7,0,0,1,7,2,0,0,7,0,0,3,3,1,0,0,0,0,8,0,0,1
3.5,72,-89.393343,43.075264,0,3,6,1,0,1,4,2,0,4,3,3,0,5,3,4,0,5,3,4,1,5,3,4,1,2,8,1,7,0,0,1
4,9,-89.3919743,43.0737205,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,-1
2,3,-112.185002,33.510722,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,-1
3.5,11,-115.102399,36.085437,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,2,7,0,0,1
